loan_id,reporting_date,date_of_birth,age_years,age_band,duration,total_income,avg_monthly_income,avg_monthly_income_band,payment_due_date,days_past_due,risk_category,date,customer_age,total_paid,total_due_today,balance,closing_balance,advance,balance_due_to_date,arrears,balance_due_status,payment,expected_payment,first_payment,first_expected_payment,account_status_l1,account_status_l2,return_date,sale_date,credit_check_done,payment_amount,adjustment_amount,prepayment_amount,deposit,weekly_rate,credit_expiry,next_invoice_date,discount,overpayment_amount,max_payment_date,initial_pay,total_paid_with_adjustments_15d,snapshot_date_from_credit_file,source_file,unnamed_28,credit_snapshot_date,createdat_utc,received,persons_received_from_total,banks_received,paybills_received_others,income_record_count
recVkXnwYe7BbEqhi,2025-01-01,,,,,,,,2024-02-05,331,Critical,1/1/2025,401,13399,44479.0,31080.0,31080.0,0.0,-31080.0,31080.0,Arrears,0,0.0,0,0,Write Off,PAR 30,,11/27/2023,Y LOAN,,,0,5999.0,740.0,2/5/2024,1/6/2025,0.0,0.0,1/29/2024,6739,13399,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recvYwvEWcF2r6zmp,2025-01-01,,,,,,,,2024-10-09,84,High,1/1/2025,224,20599,30739.0,24960.0,24960.0,0.0,-10140.0,10140.0,Arrears,0,780.0,0,0,Blocked 61-90,PAR 30,,5/22/2024,Y LOAN,,,0,4999.0,780.0,10/9/2024,1/8/2025,0.0,0.0,10/2/2024,5779,20599,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recWnp0SC5Aw2jckv,2025-01-01,,,,6.0,1170470.0,195078.33333333334,"150,000+",,0,Low,1/1/2025,60,30739,25729.0,66800.0,0.0,5010.0,5010.0,0.0,advance,0,0.0,0,0,Existing Active,Active,,11/2/2024,Y LOAN,,,0,10699.0,1670.0,1/25/2025,1/4/2025,0.0,0.0,10/13/2025,12369,30739,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,161077.0,161007.0,829136.0,19250.0,1.0
recymsAgOgv0Z0BIb,2025-01-01,,,,,,,,2025-01-01,0,Medium,1/1/2025,319,52099,52199.0,5800.0,0.0,0.0,-100.0,100.0,Arrears,0,0.0,0,0,Existing Active,Active,,2/17/2024,Y LOAN,,,0,8499.0,950.0,12/28/2024,1/4/2025,0.0,0.0,2/1/2025,9449,52099,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recEa5KEDFKmqlR0E,2025-01-01,,,,,,,,2024-12-25,7,High,1/1/2025,224,43879,45119.0,22900.0,22900.0,0.0,-1240.0,1240.0,Arrears,0,1140.0,0,0,Inactive 01-07,Inactive,,5/22/2024,Y LOAN,,,0,7499.0,1140.0,12/25/2024,1/8/2025,0.0,0.0,10/1/2025,8639,43879,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rechxtXXmItKajBoi,2025-01-01,1993-09-09 00:00:00+00:00,31.3,26-35,,,,,2024-07-13,172,Critical,1/1/2025,179,10079,44379.0,70180.0,70180.0,0.0,-34300.0,34300.0,Arrears,0,0.0,0,0,First Payment Default,FPD,,7/6/2024,Y LOAN,,,0,8499.0,1380.0,7/13/2024,1/4/2025,0.0,0.0,8/9/2024,9879,10079,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,2025-12-27 09:17:26.612000+00:00,,,,,
rec6R79uQCI1sC2yx,2025-01-01,,,,,,,,2023-11-14,414,Critical,1/1/2025,428,7669,44479.0,36810.0,36810.0,0.0,-36810.0,36810.0,Arrears,0,0.0,0,0,First Month Default without inventory over 30,FMD,,10/31/2023,Y LOAN,,,0,5999.0,740.0,11/14/2023,1/7/2025,0.0,0.0,11/30/2023,6739,7669,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rec6OAHDFyXm9DQ7B,2025-01-01,,,,,,,,2023-12-27,371,Critical,1/1/2025,392,8239,44479.0,36240.0,36240.0,0.0,-36240.0,36240.0,Arrears,0,740.0,0,0,First Month Default without inventory over 30,FMD,,12/6/2023,Y LOAN,,,0,5999.0,740.0,12/27/2023,1/8/2025,0.0,0.0,12/19/2023,6739,8239,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recXtVGiJAfjSLypn,2025-01-01,,,,,,,,,0,Low,1/1/2025,156,34179,34179.0,33640.0,0.0,0.0,0.0,0.0,up to date,0,0.0,0,0,Existing Active,Active,,7/29/2024,Y LOAN,,,0,7499.0,1160.0,1/6/2025,1/6/2025,0.0,0.0,7/26/2025,8659,34179,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
rec2UuzcIel1pDCtc,2025-01-01,1994-11-27 21:00:00+00:00,30.1,26-35,6.0,187701.3,31283.55,"30,000-49,999",,0,Low,1/1/2025,2,6379,6379.0,44880.0,0.0,0.0,0.0,0.0,up to date,0,0.0,0,0,New Active,Active,,12/30/2024,Y LOAN,,,0,5499.0,880.0,1/6/2025,1/6/2025,0.0,0.0,12/22/2025,6379,6379,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,2024-12-30 09:21:07.214000+00:00,21037.3,20309.0,96355.0,50000.0,1.0
rec2kUHAqxClxx0Sb,2025-01-01,,,,,,,,2024-10-05,88,High,1/1/2025,221,34799,50739.0,42340.0,42340.0,0.0,-15940.0,15940.0,Arrears,0,0.0,0,0,Blocked 61-90,PAR 30,,5/25/2024,Y LOAN,,,0,8499.0,1320.0,10/5/2024,1/4/2025,0.0,0.0,10/5/2024,9819,34799,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recc6gAnZ8fAHmFhK,2025-01-01,,,,,,,,2025-01-01,0,High,1/1/2025,460,55929,69879.0,13950.0,0.0,0.0,-13950.0,13950.0,Arrears,0,0.0,0,0,Existing Active,Active,,9/29/2023,Y LOAN,,,0,7999.0,1190.0,7/5/2024,1/3/2025,0.0,0.0,3/2/2025,9189,55929,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
recvD1YRxvSMkxBrM,2025-01-01,1991-04-08 21:00:00+00:00,33.7,26-35,6.0,894495.0,149082.5,"100,000-149,999",2024-12-21,11,Critical,1/1/2025,39,15969,18439.0,71010.0,71010.0,0.0,-2470.0,2470.0,Arrears,0,0.0,0,0,First Month Default without inventory over 30,FMD,,11/23/2024,Y LOAN,,,0,9499.0,1490.0,12/21/2024,1/4/2025,0.0,0.0,7/17/2025,10989,15969,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,2024-11-23 07:31:02.167000+00:00,425166.0,435005.0,12600.0,21724.0,1.0
recZfELbrU6uHlDXM,2025-01-01,,,,,,,,,0,Low,1/1/2025,303,88919,77739.0,500.0,0.0,11180.0,11180.0,0.0,advance,0,0.0,0,0,Existing Active,Active,,3/4/2024,Y LOAN,,,0,13499.0,1460.0,2/24/2025,1/6/2025,0.0,0.0,2/27/2025,14959,88919,2025-01-01,Credit Data - 01-01-2025.csv,,2025-01-01,,,,,,
